proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/Data/IonChromatogram.vb,66,17,9,40,1,6,0,3,0,2295,2.29 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/Data/NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,173,173 B
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/Data/RTAlignment.vb,38,0,8,30,1,3,2,2,0,1261,1.26 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/Data/RTAlignmentProcessor.vb,88,3,12,73,1,0,0,3,0,3778,3.78 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/MRMArguments.vb,137,9,18,110,1,14,2,4,0,5626,5.63 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/QuantificationWorker.vb,61,13,8,40,1,0,0,1,0,2782,2.78 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/Samples.vb,193,39,22,132,1,0,0,4,0,9190,9.19 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/ScanOfTPA.vb,83,12,15,56,1,0,0,3,0,3516,3.52 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/StandardCurveWorker.vb,331,59,41,231,1,0,0,6,0,15670,15.67 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,MRM/QuantitativeAnalysis/WiffRaw.vb,126,10,19,97,1,0,0,3,0,5596,5.60 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,My Project/AssemblyInfo.vb,36,15,6,15,0,0,0,0,0,1249,1.25 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2809,2.81 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,My Project/Settings.Designer.vb,74,9,12,53,2,2,1,0,0,3064,3.06 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,Peaks/FeatureExtract.vb,39,10,6,23,1,0,1,1,0,1362,1.36 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,Peaks/ScalarPeakReport.vb,178,20,16,142,1,67,0,4,0,8348,8.35 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/test.vb,116,94,22,0,0,0,0,0,0,5028,5.03 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/testGCMS.vb,54,0,16,38,1,0,3,0,0,1788,1.79 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/testLinearPack.vb,10,0,3,7,1,0,1,0,0,275,275 B
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/testLinearScanner.vb,93,75,18,0,0,0,0,0,0,3608,3.61 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/testTablkeReader.vb,17,0,4,13,1,0,1,0,0,676,676 B
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,451,451 B
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/My Project/AssemblyInfo.vb,36,15,6,15,0,0,0,0,0,1189,1.19 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2796,2.80 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,test/My Project/Settings.Designer.vb,74,9,12,53,2,2,1,0,0,2994,2.99 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/Targetted.NET5.vbproj,<project>,7364,1461,987,4916,82,250,52,195,0,302833,302.83 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,test.vb,116,94,22,0,0,0,0,0,0,5028,5.03 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,testGCMS.vb,54,0,16,38,1,0,3,0,0,1788,1.79 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,testLinearPack.vb,10,0,3,7,1,0,1,0,0,275,275 B
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,testLinearScanner.vb,93,75,18,0,0,0,0,0,0,3608,3.61 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,testTablkeReader.vb,17,0,4,13,1,0,1,0,0,676,676 B
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,451,451 B
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,My Project/AssemblyInfo.vb,36,15,6,15,0,0,0,0,0,1189,1.19 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2796,2.80 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,My Project/Settings.Designer.vb,74,9,12,53,2,2,1,0,0,2994,2.99 KB
G:/mzkit/src/mzmath/TargetedMetabolomics/test/test5.vbproj,<project>,475,225,90,160,6,4,6,0,0,18805,18.80 KB
../src/mzmath,<root>,85594,16680,11918,56996,836,2524,810,2064,20,3530974,3.53 MB
