proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
mzkit\src\visualize\KCF\KCF.Graph\test\test.vbproj,<project>,37,0,11,26,1,0,2,0,0,1119,1.12 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\AtomicWeight.vb,53,0,8,45,1,5,0,3,0,1767,1.77 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\IO.vb,115,8,11,96,1,0,0,4,0,3824,3.82 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\KCF\Models.vb,36,9,8,19,2,8,0,2,0,1118,1.12 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\KCF\Entry.vb,27,0,6,21,1,2,2,2,0,866,866.00 B
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\KCF\KCF.vb,18,8,2,8,1,3,0,1,0,460,460.00 B
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\KegAtomType.vb,118,27,14,77,2,1,2,4,0,3659,3.66 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,KCF.IO\Extensions.vb,58,15,8,35,1,1,0,2,0,1896,1.90 KB
mzkit\src\visualize\KCF\KCF.IO\KCF.IO.vbproj,<project>,425,67,57,301,9,20,4,18,0,13590,13.59 KB
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\AppCodes\KCFBrush.vb,55,8,6,41,1,6,0,3,0,1930,1.93 KB
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\AppCodes\LabelHtml.vb,174,24,19,131,1,0,1,3,0,6442,6.44 KB
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\Groups.vb,6,0,2,4,1,0,0,0,0,149,149.00 B
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\CLI.vb,78,1,11,66,1,0,0,2,0,3020,3.02 KB
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\Program.vb,6,0,1,5,1,0,0,1,0,138,138.00 B
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,KEGGdraw\AppCodes\Canvas.vb,421,83,52,286,1,0,3,7,0,16028,16.03 KB
mzkit\src\visualize\KCF\KEGGdraw\KEGGdraw.vbproj,<project>,740,116,91,533,6,6,4,16,0,27707,27.71 KB
mzkit\src\visualize\KCF\test\test.vbproj,test\Module1.vb,74,4,25,45,1,0,5,0,0,1941,1.94 KB
mzkit\src\visualize\KCF\test\test.vbproj,<project>,74,4,25,45,1,0,5,0,0,1941,1.94 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\MSIColorSet.vb,46,0,6,40,1,0,2,1,0,1279,1.28 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\Renderer\RenderRGB.vb,76,3,12,61,1,5,2,0,0,3451,3.45 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\Renderer\RenderingModes.vb,10,0,3,7,1,0,0,0,0,148,148.00 B
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\IonStat.vb,85,0,10,75,1,9,0,3,0,3508,3.51 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\HeatMapLayer.vb,5,0,3,2,1,0,0,0,0,46,46.00 B
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\KnnInterpolation.vb,139,6,28,105,1,0,0,6,0,5403,5.40 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\QuantizationThreshold.vb,110,17,21,72,9,2,4,7,0,3662,3.66 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\MzLayerColorSet.vb,36,0,8,28,1,3,0,2,0,1140,1.14 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\Renderer\RectangleRender.vb,237,2,43,192,1,0,4,5,0,11588,11.59 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\Renderer\Renderer.vb,153,55,19,79,1,0,1,1,0,7345,7.35 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\LayerHelpers.vb,115,8,10,97,1,0,0,2,0,4753,4.75 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\HistologicalImage.vb,34,8,5,21,1,0,0,2,0,1035,1.04 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Plot\DualRegionUnionPlot.vb,141,1,19,121,1,0,2,2,0,6120,6.12 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Plot\MSIPlot.vb,114,1,16,97,1,0,2,2,0,5030,5.03 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Plot\MSIRegionPlot.vb,15,0,3,12,1,0,2,0,0,474,474.00 B
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Plot\RGBMSIPlot.vb,101,1,12,88,1,0,2,0,0,4482,4.48 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\SingleIonLayer.vb,150,23,23,104,1,5,0,11,0,5130,5.13 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\FeatureRegions.vb,89,0,11,78,1,0,0,4,0,3860,3.86 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelScan\InMemoryVectorPixel.vb,158,4,32,122,1,5,6,7,0,5492,5.49 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelScan\InMemoryPixel.vb,53,0,12,41,1,3,2,4,0,1653,1.65 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelsSampler.vb,126,9,21,96,1,0,1,6,0,4784,4.78 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Blender\Renderer\PixelRender.vb,170,40,23,107,1,0,1,4,0,8167,8.17 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\IndexedCache\XICReader.vb,150,11,32,107,1,1,6,3,0,5657,5.66 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\IndexedCache\XICIndex.vb,169,9,31,129,1,7,3,1,0,6559,6.56 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\IndexedCache\XICWriter.vb,149,19,26,104,1,0,6,2,0,5611,5.61 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\IndexedCache\XIC.vb,32,0,6,26,1,5,1,0,0,884,884.00 B
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Extensions.vb,214,21,25,168,1,0,0,7,0,7784,7.78 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelsCDF.vb,123,0,20,103,1,0,1,5,0,4682,4.68 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Reader\IndexReader.vb,46,5,9,32,1,1,2,3,0,1421,1.42 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Reader\ReadRawPack.vb,116,3,20,93,1,1,6,4,0,4028,4.03 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Reader\ReadIbd.vb,90,5,17,68,1,3,2,3,0,3064,3.06 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Reader\PixelReader.vb,299,41,41,217,1,0,2,10,0,12162,12.16 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelScan\mzPackPixel.vb,95,0,16,79,1,5,2,4,0,3113,3.11 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelScan\ibdPixel.vb,88,4,16,68,1,3,3,5,0,2974,2.97 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelScan\PixelScan.vb,54,10,12,32,1,0,2,2,0,2118,2.12 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\PixelData.vb,167,28,20,119,1,5,2,6,0,6006,6.01 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,MsImaging\Drawer.vb,305,55,45,205,1,2,5,10,0,12834,12.83 KB
mzkit\src\visualize\MsImaging\MsImaging.vbproj,<project>,4260,389,676,3195,45,65,74,134,0,167447,167.45 KB
mzkit\src\visualize\mzplot\mzplot.vbproj,mzplot\CLI.vb,168,6,14,148,1,0,0,3,0,7370,7.37 KB
mzkit\src\visualize\mzplot\mzplot.vbproj,mzplot\Program.vb,7,0,2,5,1,0,0,1,0,140,140.00 B
mzkit\src\visualize\mzplot\mzplot.vbproj,<project>,175,6,16,153,2,0,0,4,0,7510,7.51 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\PeakTablePlot.vb,87,1,12,74,1,0,2,0,0,3792,3.79 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\GCxGC\GCxGCHeatMap.vb,138,3,21,114,1,0,2,1,0,5611,5.61 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\GCxGC\GCxGCTIC3DPeaks.vb,129,6,17,106,1,0,2,1,0,6194,6.19 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\GCxGC\GCxGCTIC2DPlot.vb,164,5,17,142,1,0,3,1,0,6959,6.96 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\ChromatogramPlot\ChromatogramPeakPlot.vb,209,25,26,158,1,0,0,1,0,9659,9.66 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\ChromatogramPlot\ChromatogramPlot.vb,234,32,12,190,1,0,0,4,0,10793,10.79 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\ChromatogramPlot\ScanContour.vb,106,4,16,86,1,0,2,2,0,3885,3.89 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\ChromatogramPlot\TICplot.vb,301,10,47,244,1,0,5,3,0,11422,11.42 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\ChromatogramPlot\ScanVisual3D.vb,252,32,38,182,1,0,3,4,0,9763,9.76 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\MsContourPlot.vb,15,0,3,12,1,0,0,1,0,534,534.00 B
mzkit\src\visualize\plot\msplots.vbproj,plot\MassSpectraMirrorPlot.vb,103,9,8,86,1,0,0,2,0,4539,4.54 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\UVsignalPlot.vb,91,0,6,85,1,0,0,1,0,4383,4.38 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\RawScatterPlot.vb,127,14,13,100,1,0,2,1,0,5598,5.60 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\PeakAssign.vb,343,13,49,281,1,0,2,3,0,14340,14.34 KB
mzkit\src\visualize\plot\msplots.vbproj,plot\StandardCurvesPlot.vb,67,2,3,62,1,0,0,1,0,3203,3.20 KB
mzkit\src\visualize\plot\msplots.vbproj,<project>,2366,156,288,1922,15,0,23,26,0,100675,100.68 KB
mzkit\src\visualize\SDF.Extensions\SDF.Extensions.vbproj,SDF.Extensions\SMILES2KCF.vb,46,0,5,41,1,0,0,1,0,1495,1.50 KB
mzkit\src\visualize\SDF.Extensions\SDF.Extensions.vbproj,SDF.Extensions\SDF2KCF.vb,62,5,5,52,1,0,0,3,0,2073,2.07 KB
mzkit\src\visualize\SDF.Extensions\SDF.Extensions.vbproj,<project>,108,5,10,93,2,0,0,4,0,3568,3.57 KB
mzkit\src\visualize\test\test.vbproj,test\Form1.Designer.vb,130,29,4,97,1,0,2,0,0,5479,5.48 KB
mzkit\src\visualize\test\test.vbproj,test\Form1.vb,41,12,8,21,1,0,3,0,0,1442,1.44 KB
mzkit\src\visualize\test\test.vbproj,test\Module1.vb,228,88,75,65,1,0,4,0,0,8588,8.59 KB
mzkit\src\visualize\test\test.vbproj,test\GCMS.vb,33,15,8,10,1,0,2,0,0,1217,1.22 KB
mzkit\src\visualize\test\test.vbproj,test\Module2.vb,24,0,5,19,1,0,1,0,0,967,967.00 B
mzkit\src\visualize\test\test.vbproj,<project>,456,144,100,212,5,0,12,0,0,17693,17.69 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\options\MSIBackgroundOption.vb,16,4,3,9,1,1,0,1,0,478,478.00 B
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\options\MSIGaussBlurOption.vb,11,0,3,8,1,1,0,1,0,301,301.00 B
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\options\MSIKnnFillOption.vb,15,0,4,11,1,2,0,1,0,399,399.00 B
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\layers\MSIHeatMapLayer.vb,66,0,7,59,1,0,0,2,0,2901,2.90 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\MSIHeatMap.vb,30,1,5,24,1,4,0,1,0,1034,1.03 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\ggplotMSI.vb,25,0,3,22,1,0,1,1,0,887,887.00 B
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\MSIReader.vb,55,9,11,35,2,2,2,2,0,1713,1.71 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\Rscript.vb,183,3,25,155,1,0,0,9,0,7295,7.30 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\zzz.vb,15,3,3,9,1,0,1,0,0,463,463.00 B
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\layers\MSImagingLayer.vb,105,0,17,88,1,1,0,1,0,4636,4.64 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\layers\MSIRGBCompositionLayer.vb,102,0,14,88,1,4,0,4,0,4723,4.72 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\layers\ggplotMSILayer.vb,41,0,10,31,1,2,0,3,0,1704,1.70 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,src\ggplot\layers\MSIChannelLayer.vb,96,0,16,80,2,1,0,3,0,4275,4.28 KB
mzkit\Rscript\Library\MSI_app\src\MSImaging_net48.vbproj,<project>,760,20,121,619,15,18,4,29,0,30809,30.81 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\Assembly.vb,541,70,63,408,1,0,1,21,0,23297,23.30 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\ERS.vb,118,21,19,78,1,0,1,5,0,4746,4.75 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\data.vb,366,54,61,251,1,0,1,12,0,13905,13.91 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\Chromatogram.vb,197,10,27,160,1,0,2,8,0,7804,7.80 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\GCxGC.vb,151,33,17,101,1,0,0,7,0,5702,5.70 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\NMR.vb,45,10,7,28,1,0,0,5,0,1529,1.53 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\MzPackAccess.vb,55,0,8,47,1,0,0,4,0,2016,2.02 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\MSI.vb,464,73,55,336,1,0,1,17,0,19163,19.16 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\ThermoRaw.vb,74,6,11,57,1,0,0,6,0,2837,2.84 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\MzWeb.vb,338,68,37,233,1,0,1,13,0,13104,13.10 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\math\mz_deco.vb,17,0,3,14,1,0,0,2,0,582,582.00 B
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\math\TestFormulaSymbolLang.vb,19,0,4,15,1,0,0,1,0,571,571.00 B
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\MetaDbXref.vb,230,28,26,176,1,0,1,5,0,10938,10.94 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\zzz.vb,67,0,15,52,1,0,1,2,0,2761,2.76 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\math\Math.vb,579,115,76,388,1,0,1,21,0,24061,24.06 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\assembly\ProteoWizard.vb,143,31,20,92,1,0,0,6,0,5107,5.11 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\math\Formula.vb,402,52,63,287,1,0,1,32,0,15772,15.77 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\Massbank.vb,362,56,52,254,1,0,1,16,0,13743,13.74 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,mzkit\PubChem.vb,155,13,24,118,1,0,1,7,0,6086,6.09 KB
mzkit\Rscript\Library\mzkit\mzkit.vbproj,<project>,4323,640,588,3095,19,0,13,190,0,173724,173.72 KB
mzkit\Rscript\Library\mzkit.insilicons\mzkit.insilicons.vbproj,mzkit.insilicons\metaDNA.vb,418,33,64,321,1,0,1,16,0,17226,17.23 KB
mzkit\Rscript\Library\mzkit.insilicons\mzkit.insilicons.vbproj,mzkit.insilicons\ms2_simulator.vb,78,0,13,65,1,0,0,7,0,2953,2.95 KB
mzkit\Rscript\Library\mzkit.insilicons\mzkit.insilicons.vbproj,<project>,496,33,77,386,2,0,1,23,0,20179,20.18 KB
mzkit\Rscript\Library\mzkit.plot\mzplot.vbproj,mzkit.plot\MsImaging.vb,710,110,91,509,1,0,1,22,0,29742,29.74 KB
mzkit\Rscript\Library\mzkit.plot\mzplot.vbproj,mzkit.plot\zzz.vb,12,0,3,9,1,0,1,0,0,279,279.00 B
mzkit\Rscript\Library\mzkit.plot\mzplot.vbproj,mzkit.plot\Visual.vb,590,72,60,458,1,0,1,16,0,25418,25.42 KB
mzkit\Rscript\Library\mzkit.plot\mzplot.vbproj,<project>,1312,182,154,976,3,0,3,38,0,55439,55.44 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\GCMS.vb,238,12,35,191,1,0,1,10,0,10092,10.09 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\Linears.vb,261,70,27,164,1,0,1,12,0,10263,10.26 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\Report\LinearDataSet.vb,15,3,4,8,1,0,0,0,0,432,432.00 B
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\Report\Template.vb,59,0,12,47,1,0,0,1,0,2308,2.31 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\zzz.vb,10,0,3,7,1,0,1,0,0,165,165.00 B
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\MRM\MRMQCReport.vb,185,12,16,157,2,3,0,3,0,7853,7.85 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\Report\LinearReport.vb,222,22,29,171,1,0,0,6,0,9635,9.64 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\Visual.vb,162,25,11,126,1,0,0,4,0,7844,7.84 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,mzkit.quantify\MRM\MRMkit.vb,832,166,87,579,1,0,1,22,0,35911,35.91 KB
mzkit\Rscript\Library\mzkit.quantify\mzkit.quantify.vbproj,<project>,1984,310,224,1450,10,3,4,58,0,84503,84.50 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MGF\MetaData.vb,144,0,23,121,1,12,2,1,0,3797,3.80 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MGF\Ions.vb,83,37,9,37,1,12,0,3,0,2424,2.42 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MGF\MgfWriter.vb,161,15,20,126,1,0,2,5,0,6051,6.05 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MGF\MgfReader.vb,157,6,20,131,1,0,0,7,0,6169,6.17 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSL\FileReader.vb,136,1,21,114,1,0,0,5,0,5632,5.63 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSL\MSLIon.vb,35,4,6,25,1,12,0,1,0,1261,1.26 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSN\FileReader.vb,33,5,6,22,1,0,0,1,0,1137,1.14 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSN\PeakTable.vb,59,0,8,51,1,11,0,3,0,2060,2.06 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSN\MsnList.vb,71,0,10,61,1,9,0,3,0,2442,2.44 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSP\MspParser.vb,131,14,17,100,1,0,1,4,0,5190,5.19 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSP\Comments.vb,47,15,6,26,1,0,0,2,0,1617,1.62 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\ASCII\MSP\MspData.vb,55,8,8,39,1,15,0,3,0,1875,1.88 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\Base64Decode.vb,60,6,8,46,1,0,0,1,0,2150,2.15 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\FastSeekIndex.vb,229,23,34,172,3,3,1,5,0,10260,10.26 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\XML\MSISummary.vb,96,6,15,75,2,2,0,6,0,3396,3.40 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\XML\ScanReader.vb,23,0,7,16,1,0,1,2,0,582,582.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\nmrML\acquisition.vb,110,10,28,72,6,13,0,3,0,3656,3.66 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\nmrML\spectrum1D.vb,60,5,14,41,3,8,0,2,0,1938,1.94 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\nmrML\FIDByteFormats.vb,59,5,6,48,1,0,0,4,0,2363,2.36 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\nmrML\nmrML.vb,59,0,19,40,5,19,0,0,0,1865,1.87 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\XmlParser.vb,78,13,13,52,1,0,1,6,0,2745,2.75 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\ibd\Format.vb,23,16,1,6,1,0,0,0,0,857,857.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\ibd\ibdReader.vb,157,31,25,101,1,3,3,6,0,5764,5.76 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\XML\ibdPtr.vb,43,3,8,32,1,4,0,2,0,1519,1.52 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\XML\ScanData.vb,108,11,21,76,4,11,3,4,0,3749,3.75 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\imzML\XML\XML.vb,31,5,6,20,1,1,0,2,0,1135,1.14 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\CompressionMode.vb,23,0,4,19,2,0,0,0,0,611,611.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\UVScan.vb,30,0,6,24,1,4,0,2,0,992,992.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Decoder\binaryDataArray.vb,42,0,7,35,1,3,0,3,0,1621,1.62 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Decoder\binaryDataArrayList.vb,21,0,5,16,1,1,0,0,0,658,658.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\index.vb,89,0,21,68,3,7,0,5,0,2762,2.76 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\ControlVocabulary.vb,78,7,18,53,5,18,0,4,0,2877,2.88 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\IonTargeted\IMRMSelector.vb,10,0,4,6,1,1,0,0,0,241,241.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\IonTargeted\precursor.vb,37,0,8,29,1,3,0,3,0,1450,1.45 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\IonTargeted\product.vb,17,0,5,12,1,2,0,1,0,588,588.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\MsData\scanList.vb,52,0,18,34,6,6,0,1,0,1321,1.32 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\mzML.vb,27,0,7,20,1,5,0,2,0,890,890.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\index.vb,57,0,12,45,2,4,0,4,0,1760,1.76 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\MsData\MSScan.vb,112,28,13,71,1,16,0,2,0,4431,4.43 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\MsData\peaks.vb,39,6,7,26,1,6,0,3,0,1334,1.33 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\MsData\precursorMz.vb,38,7,6,25,1,6,0,2,0,1516,1.52 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\XmlFileTypes.vb,9,0,1,8,1,0,0,0,0,141,141.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\XmlSeek.vb,176,13,29,134,1,1,3,7,0,7276,7.28 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\RawScanParser.vb,45,10,7,28,1,0,0,3,0,1664,1.66 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\ExtractUVData.vb,129,26,15,88,1,0,0,4,0,5717,5.72 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Decoder\BinaryData.vb,19,0,5,14,1,6,0,0,0,697,697.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\IonTargeted\selectedIonList.vb,29,0,5,24,1,1,0,2,0,1029,1.03 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Components.vb,36,0,9,27,4,9,0,1,0,1168,1.17 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Configurations.vb,30,0,12,18,3,6,0,0,0,695,695.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\ActivationMethods.vb,252,161,44,47,1,0,0,0,0,6442,6.44 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Binary\BinaryStreamWriter.vb,217,34,42,141,1,0,10,0,0,7532,7.53 KB
