id,mz,rt,name
7278042,477.25046,468.15094521141,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
7278990,680.47660588235,508.13814618683,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7279064,724.4686,515.9524731884,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7279218,820.59814285714,926.59624316788,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7279231,828.5158,535.61156013107,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
7283559,477.25335714286,469.05877330399,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7284505,680.4228,566.04559519386,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7284543,695.4109,559.52621414757,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
7284561,707.9206,554.35933330154,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7284739,820.59845714286,926.62829115486,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7289128,477.25042,468.02147510147,"unknown conserved[89.06/133.09/90.06/177.11/87.04]"
7289345,521.38136,478.89585020638,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7290084,680.47622857143,507.69429209328,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7290188,740.4629,523.07804575062,"unknown conserved[89.06/133.09/87.04/177.11]"
7290223,776.5717,927.55429318047,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7290248,784.56518571429,528.44588115311,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7290329,828.5434,536.19038322067,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7292423,564.3577,490.39312913513,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
7294699,520.3369,479.49638011551,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
7296853,388.23265,441.95300414658,"unknown conserved[89.06/133.09/177.11/228.18/87.04]"
7297001,520.33715,479.62046101189,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7299317,476.3059,468.93166496849,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
7299356,520.34713333333,480.31314900017,"unknown conserved[89.06/133.09/228.18/177.11/87.04]"
7304207,521.38039,479.38982632256,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7304984,688.5204,931.87902929878,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7305025,707.9208,554.37727620697,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7305049,724.4686,514.77426626778,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7305081,751.9474,560.97437217331,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7305124,784.55715,528.77173736191,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7305170,812.5211,529.34432413673,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7305211,828.5163,536.04564526176,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7309693,477.29337,468.42589118576,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
7310799,784.5618,528.93238308525,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
7310870,820.60142,926.61841013527,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
7315768,609.33542222222,498.81368997192,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7316101,707.9215,553.67787315941,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7316159,751.9472,560.61817910767,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7316174,768.4955,522.51843812561,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7316198,784.56184,528.852512146,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7316256,820.60735,927.56715014076,"unknown conserved[89.06/133.09/87.04/130.09/177.11]"
7320395,476.27605,467.42187407112,"unknown conserved[89.06/133.09/177.11/87.04/84.08]"
7321250,680.4237,565.96471598244,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7321295,707.9221,555.21608402824,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7321296,708.502576,557.27987816429,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7321317,724.457,514.89403107262,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7321356,768.4833,522.41891410446,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7321381,784.557925,529.00498201942,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7325245,477.2536,468.74754312134,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
7325636,591.31944888889,499.57708098984,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7326014,740.4645,522.04973700142,"unknown conserved[89.06/133.09/228.18/87.04/177.11]"
7326055,784.558075,529.75055792427,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7335376,658.5099,955.99270298576,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7340225,432.25387894737,455.65134313202,"unknown conserved[89.06/133.09/228.21/177.11/87.04]"
7340555,476.40648529412,468.65513303375,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
7340842,614.4838,958.58533504105,"unknown conserved[89.06/133.09/264.27/177.11/87.04]"
7345403,432.25286875,454.75462224579,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
7345716,476.39535,468.20444324112,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
7349248,658.5098,955.89047005272,"unknown conserved[89.06/133.09/177.11/228.19/87.04]"
7351937,520.35421666667,479.63231804466,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7357810,504.3383,468.68788030243,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7357905,564.3594,489.82483532524,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
7375416,477.28653333333,467.93287804222,"unknown conserved[89.06/133.09/90.06/177.11/87.04]"
7375643,521.3823,480.39074208832,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7376213,631.39525,583.39061596489,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7376452,777.5768,928.26672413445,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7381820,609.31831666667,499.51688602066,"unknown conserved[89.06/133.09/87.04/292.10/177.11]"
7382187,820.6227,927.10343697166,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7387716,653.415,507.13657906151,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7387933,724.43045,515.2451031456,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7388010,784.558175,528.60424902534,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7393052,521.3452875,479.62622215843,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7398708,740.4644,522.95519425964,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7402507,415.7796,528.57049920654,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7403971,700.43073333333,548.52811100578,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7404007,722.43985,552.31909206009,"unknown conserved[89.06/133.09/87.04/177.11/137.06]"
7404022,738.4474,566.83282520866,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7404025,739.4525,565.13082912064,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7404031,741.4272,522.96522405243,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7404042,751.9474,559.74365904427,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7404069,773.9607,563.45390703774,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7404077,781.1289,575.47551205254,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7404084,783.1454,570.8643450985,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7404087,783.54711428571,570.57908203697,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7404119,795.8049,575.79820110893,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7404120,795.9737,566.906037117,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7404174,827.50633333333,575.76160099602,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7404176,827.8414,576.33223512268,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7409700,696.4377,514.89906814194,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7409746,740.4455,523.1073770771,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
7431486,754.4794,495.47337725258,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7431499,768.51605,521.68582012749,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7431511,776.5718,928.13322618103,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7431516,782.47383333333,570.37594726181,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
7436798,740.4634,522.34763696289,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
7441340,521.3527625,478.71526911354,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7441775,609.32474166667,499.00910403824,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7441922,653.35623333333,507.31246616936,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7442046,729.9351,556.84719207382,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7442050,732.5462,929.47491505241,"unknown conserved[89.06/133.09/85.10/177.11/87.04]"
7442069,751.9482,562.02748420334,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7442089,768.4955,522.04997613525,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7442092,773.9604,564.94974305725,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7442097,776.55765,927.79563810921,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7442151,812.5095,528.57061102486,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
7442159,820.6168,926.36697104073,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7447326,696.4373,516.37463023758,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7456780,477.32316,467.80770518875,"unknown conserved[89.06/133.09/90.06/177.11/87.04]"
7457600,609.329328125,498.06574514008,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7457756,635.31332857143,507.61194303131,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
7457765,637.34078888889,498.99821498489,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
7457964,695.4504,558.34638311958,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
7457971,697.43494,515.58137014008,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7458022,724.42776,515.40613606071,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7458028,729.9343,557.27615096664,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7458072,768.5402,522.85898902512,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7458096,784.56231666667,528.82911803818,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7462675,477.32392222222,467.71571400261,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7463735,680.4426,508.09468009567,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
7463872,776.5726,928.15596797562,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7463959,820.59965714286,926.93707897758,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
7468575,521.38175833333,478.61195423698,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7469319,653.4135,506.71299316978,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7475208,708.43603333333,555.42149117088,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7475231,740.4637,522.19187905884,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7480882,740.46325,522.00802209473,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
7486220,696.4371,516.3469569931,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7491942,820.6012,926.77667000389,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7501778,521.379825,479.58688523865,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
7502327,651.35095,550.749371315,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
7502400,695.42733333333,557.66596224403,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
7507741,682.40145,488.6032102356,"unknown conserved[89.06/133.09/177.11/228.21/87.04]"
7507848,784.55003333333,528.83488109207,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7513024,740.4636,521.90523531532,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
7517754,520.31728,478.22148707008,"unknown conserved[89.06/133.09/228.18/87.04/177.11]"
7517758,521.35805454545,479.68895318604,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7518500,696.377025,514.63313319778,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7523337,521.3704875,480.09636809921,"unknown conserved[89.06/133.09/86.10/87.04/177.11]"
7523866,609.3884,498.7156381855,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7524219,707.92095,553.89642217255,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7524269,740.4597,521.93785026169,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7524318,784.57331,529.18479206657,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7528938,521.38064545455,478.29629900551,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7529876,680.4431,506.66114714241,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
7529884,681.43745,509.31256702042,"unknown conserved[89.06/133.09/87.04/179.11/177.11]"
7530076,784.555,528.24101498222,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7539477,432.23729666667,455.04620411491,"unknown conserved[89.06/133.09/86.10/177.11/87.04]"
7540010,521.358325,478.68518211937,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7540573,696.4369,514.98622706032,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7546101,726.4477,495.54335024452,"unknown conserved[89.06/133.09/177.11/87.04/228.19]"
7546147,768.5404,522.48116614914,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7546150,770.4742,503.09875109291,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
7546161,784.586525,529.13954308128,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7546193,814.4997,509.67968824005,"unknown conserved[89.06/133.09/177.11/87.04/101.06]"
7550489,521.3730125,479.50992419815,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7551234,680.47821935484,506.71549322701,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7551284,707.9205,554.6046450386,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7551312,724.4682,514.65848901367,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
7551318,729.9339,557.46748807526,"unknown conserved[89.06/133.09/87.04/95.05/177.11]"
7551334,739.4532,564.97726919746,"unknown conserved[89.06/133.09/87.04/177.11/134.09]"
7556972,820.592525,927.87799718475,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
7561753,520.33891111111,479.30859615898,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
7561924,564.3595,489.2610912571,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7562200,652.3705,507.64147117233,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7567736,695.42413333333,558.68782308197,"unknown conserved[89.06/133.09/87.04/177.11/283.18]"
7567744,707.7519,563.83745815849,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7567767,722.4269,565.63039901352,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7567775,729.9344,556.47270705795,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7567786,737.1023,567.88120606041,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7567793,739.45355,564.7698290596,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7567803,751.9473,560.65437915421,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7567828,776.5718,928.40997316933,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7567837,783.54644285714,570.86823203659,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7567890,820.6162,927.26709320641,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7567901,828.5157,535.35132410622,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7571464,394.245275,522.40626814461,"unknown conserved[89.06/133.09/87.04/201.12/177.11]"
7572733,609.32495357143,497.42601111031,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7573073,707.9207,553.18485906219,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7573114,729.9335,557.52048518753,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7573146,751.9471,561.47728016472,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
7573190,783.5375,570.71525719261,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
7577827,520.37048333333,479.00403406715,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
7577832,521.34357333333,480.54960014915,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
7578387,652.3747,506.35861613846,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7578389,653.36565,508.61427309608,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7578502,740.4636,522.69745209312,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7578583,820.62156666667,926.8627231369,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7583141,521.37246086957,479.09675529099,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7583623,609.33047777778,498.47832110023,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7583736,653.36156666667,506.05164315796,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7583784,679.41,515.01142528152,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7583878,739.4529,565.50261714554,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7584017,817.9865,570.19253614044,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7584037,827.50575,576.20118811226,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7594444,608.33182857143,497.69418504333,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
7594814,696.4377,514.96415522194,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7594886,740.45975,522.27577116585,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
7594940,784.57931666667,528.98398521042,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7599626,477.3122,467.9343881855,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7599783,521.37431764706,478.88243510818,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7599975,565.34046,489.26890804863,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7600516,696.42665,514.11139514542,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7600565,740.4631,522.27093818283,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7604834,477.28271363636,468.0733180294,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7605267,565.34513333333,493.59764697647,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7605584,609.33416451613,499.14523413277,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7606110,740.4637,521.24390604591,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7606111,741.4678,521.89179899788,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7610659,476.40208709677,466.71979811287,"unknown conserved[89.06/133.09/86.10/177.11/87.04]"
7610675,477.33976666667,468.83730127907,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7621911,679.4107,515.56780817604,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7622006,739.4713,564.58294012642,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7622050,773.9597,563.15518810844,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7622053,776.5721,928.0812511692,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7622059,783.54804545455,570.29127028084,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7627473,680.47798518519,508.02171113586,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
7627586,740.46325,522.52444412804,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
7632927,608.32687,498.55410316086,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7633097,652.39075,506.91938831902,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7633151,696.4378,515.47939422226,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7637543,521.35534285714,478.57169416046,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7638342,695.4261,560.2870350132,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7638433,739.4529,565.94029214478,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7638481,773.9602,563.43662502861,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7638497,783.54841538462,570.29338219261,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
7638525,795.8047,575.63357212639,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7638526,795.9732,566.01346709824,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7638556,810.5005,577.38420608139,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7638581,817.9863,569.65011718369,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7638592,825.1553,580.90638902283,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7638599,827.50615,575.743979002,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7648180,521.38275454545,479.92025902367,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7648373,565.37875,490.1177201519,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7648820,697.40105,516.34235122299,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
7648858,740.464,521.82844903564,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7653482,521.37907142857,479.06639006233,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7654157,708.49630810811,556.20466306305,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7654204,739.4532,565.27431705093,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7654353,812.521,529.40013125038,"unknown conserved[89.06/133.09/87.04/552.54/177.11]"
7654378,828.517,534.84702017403,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7659457,680.47732439024,506.81635096169,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7659523,724.4172,515.77956607437,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7659581,784.57609375,529.09944799042,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7664129,564.34173333333,489.59096005058,"unknown conserved[89.06/133.09/177.11/87.04/86.10]"
7664516,652.392,507.68287804222,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7664690,820.60428571429,927.31057312584,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7670155,653.4149,507.47953703499,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7670191,680.47835862069,507.87644603348,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7670259,740.4644,522.33277394867,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7675204,521.35838,479.52734615898,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7680788,521.39632777778,480.2406490097,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
7681775,707.9208,554.70425202942,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
7681818,729.9344,558.36841299629,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7681847,751.9471,561.71577193832,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
7681885,784.555225,529.14455893135,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7687386,696.40222,514.63480713463,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7692622,653.41425,506.59089830017,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7692779,740.4644,522.56165125465,"unknown conserved[89.06/133.09/87.04/177.11/207.07]"
7697459,476.2974,467.62248900032,"unknown conserved[89.06/133.09/177.11/87.04/84.08]"
7698476,680.423,565.52987196541,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7698514,695.3966,558.81246497726,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7698657,784.57960384615,528.6053879509,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7698730,820.6049,926.46022894478,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7698744,828.5443,536.16721394157,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7703356,476.24377142857,467.68337991333,"unknown conserved[89.06/133.09/177.11/87.04/84.08]"
7704300,652.41155,508.2688730011,"unknown conserved[89.06/133.09/87.04/177.11]"
7704305,653.415,506.91124513245,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7704404,695.4066,559.3549170742,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
7704457,729.9341,557.35408499336,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7704546,784.57765555556,528.55224707222,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
7704621,820.59895714286,927.07428195572,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7704633,828.54495,535.49201705551,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
7709203,477.29367,468.37741496658,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7709464,521.3768,479.41425612068,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7710404,776.5727,928.62370302773,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
7710496,820.5997,926.58802702522,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
7710507,828.54425,536.14633109665,"unknown conserved[89.06/133.09/87.04/177.11/829.44]"
7716117,680.4432,508.04824497795,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
7716118,680.4229,565.6234960804,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
7716155,695.3961,558.93438007927,"unknown conserved[89.06/133.09/87.04/177.11/283.17]"
7716357,820.60011666667,926.76705315208,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7716371,828.54415,536.18275907135,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7720861,477.27228571429,468.08576490974,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
7721102,521.37723636364,478.97353603935,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
7721905,695.4056,559.30517199135,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7727565,680.42793333333,506.66171600914,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
7727643,724.4591,514.99882509804,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7727680,751.9465,560.75205113983,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
7727695,768.48245,522.55594303703,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
7727724,784.5909,528.53085520363,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7727791,820.60108,926.56618716812,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7727804,828.5429,535.69967320061,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
7733376,695.40546666667,559.00050904846,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
7733398,707.9213,553.25950815773,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
7733431,729.9347,557.7807419548,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7733475,768.55503333333,522.73980906105,"unknown conserved[89.06/133.09/228.18/87.04/177.11]"
7733502,784.59105,528.53723194695,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
7733576,820.603125,927.67893102264,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
7733591,828.54485,536.04683806992,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
7737969,477.2538,467.90523221588,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
7738993,695.3966,559.33428814507,"unknown conserved[89.06/133.09/87.04/177.11/283.17]"
7739014,707.9213,553.90550925827,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
