GenericArticleId,RelevanceScore,PMID,DOI,PublicationDate,IsReview,Title,Author,Journal,Citation,ChemicalName,DiseaseName,GeneSymbolName,u,v,NeighborName,OrderingByCooccurrenceScore,QueryArticleCount,NeighborArticleCount,TotalArticleCount,EffectiveTotalArticleCount,ArticleCount,CooccurrenceScore
3504090,265,35410859,10.5152/tjg.2022.201168,2022-03-01,FALSE,In Vitro and In Vivo Effects of Nonsteroidal Anti-inflammatory Drugs and Aspirin on Rabbit Esophageal Epithelium,"Sezgi Kıpçak, Doğa Çağanoğlu, Pelin Ergün, Serhat Bor",The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology,2022 Mar; 33(3):257-270,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
5618100,265,34182020,10.1016/j.cjca.2021.06.014,2021-11-01,FALSE,Recategorization of Non-Aspirin Nonsteroidal Anti-inflammatory Drugs According to Clinical Relevance: Abandoning the Traditional NSAID Terminology,"Kasper Bonnesen, Morten Schmidt",The Canadian journal of cardiology,2021 11; 37(11):1705-1707,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
1594203,260,23386069,10.1345/aph.1r570,2013-02-01,TRUE,Reinitiating aspirin therapy for primary prevention of cardiovascular events in a patient post-aspirin-induced upper gastrointestinal bleed: a case report and review of literature,"Gounathan Adly, Roda Plakogiannis",The Annals of pharmacotherapy,2013 Feb; 47(2):e8,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
5435031,260,33929108,10.24953/turkjped.2021.02.002,2021-01-01,FALSE,Aspirin-induced hepatotoxicity and anemia in children with acute rheumatic fever,"Derya Altay, Özge Pamukçu, Ali Baykan, Kazım Üzüm, Duran Arslan",The Turkish journal of pediatrics,2021; 63(2):193-199,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
5820026,260,34733174,10.3389/fphys.2021.727549,2021-01-01,FALSE,"NSAIDs Naproxen, Ibuprofen, Salicylate, and Aspirin Inhibit TRPM7 Channels by Cytosolic Acidification","Rikki Chokshi, Orville Bennett, Tetyana Zhelay, J Ashot Kozak",Frontiers in physiology,2021; 12(?):727549,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
2439121,265,30034255,10.2147/cmar.s161824,2018-01-01,TRUE,"Evidence-based complementary treatment of pancreatic cancer: a review of adjunct therapies including paricalcitol, hydroxychloroquine, intravenous vitamin C, statins, metformin, curcumin, and aspirin",Stephen Bigelsen,Cancer management and research,2018; 10(?):2003-2018,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
3493162,265,35381686,10.3803/enm.2021.1353,2022-04-06,FALSE,Comparative Study of Ex Vivo Antiplatelet Activity of Aspirin and Cilostazol in Patients with Diabetes and High Risk of Cardiovascular Disease,"Sangmo Hong, Woo Je Lee, Cheol-Young Park","Endocrinology and metabolism (Seoul, Korea)",2022 Apr; ?(?):,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
3706448,265,35647761,10.1093/ageing/afac119,2022-06-01,FALSE,Apolipoprotein E*Ɛ2 carriers exhibit high aspirin-treated platelet reactivity and low cardiovascular risk during long-term aspirin treatment,"Xiao-Li Li, Qiang Wang, Guo-Dong Jia, Hui-Jun Yin, Yao-Hui Wang, Chao Hu, Xiao-Qing Wang, Yang Yang",Age and ageing,2022 Jun; 51(6):,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
3719631,265,35683034,10.3390/ijms23116355,2022-06-06,FALSE,"Accumulation of Deleterious Effects in Gastric Epithelial Cells and Vascular Endothelial Cells In Vitro in the Milieu of Helicobacter pylori Components, 7-Ketocholesterol and Acetylsalicylic Acid","Adrian Ł Gajewski, Mateusz Gawrysiak, Agnieszka Krupa, Tomasz Rechciński, Maciej Chałubiński, Weronika Gonciarz, Magdalena Chmiela",International journal of molecular sciences,2022 Jun; 23(11):,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
3742224,265,35743540,10.3390/jcm11123471,2022-06-16,FALSE,Urine 11-Dehydro-Thromboxane B2 in Aspirin-Naive Males with Metabolic Syndrome,"Wiesław Piechota, Paweł Krzesiński, Katarzyna Piotrowicz, Grzegorz Gielerak, Małgorzata Kurpaska, Alicja Rączka, Agnieszka Woźniak-Kosek",Journal of clinical medicine,2022 Jun; 11(12):,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
3799095,265,35898474,10.1155/2022/3369226,2022-01-01,FALSE,Implications of Ezetimibe in Combination with Low- to Moderate-Intensity Atorvastatin Adjuvant Aspirin Therapy for Cerebrovascular Disease,"Lijie Wang, Xiaoqin Tang",Computational and mathematical methods in medicine,2022; 2022(?):3369226,,,,2244,5997,Cholesterol,TRUE,60946,260514,34603510,12151058,1436,33825
5312076,270,33581718,10.1186/s13018-021-02274-z,2021-02-13,TRUE,Rivaroxaban versus aspirin in prevention of venous thromboembolism following total joint arthroplasty or hip fracture surgery: a meta-analysis,"Bangsheng Hu, Lianxiang Jiang, Haixia Tang, Meizhu Hu, Jun Yu, Zeping Dai",Journal of orthopaedic surgery and research,2021 Feb; 16(1):135,,,,2244,9875401,Rivaroxaban,TRUE,60946,6519,34603510,12151058,725,33468
5353955,270,33706989,10.1016/j.amjcard.2020.12.019,2021-04-01,TRUE,The Future of Aspirin Therapy in Cardiovascular Disease,"Deepak L Bhatt, Charles V Pollack",The American journal of cardiology,2021 04; 144 Suppl 1(?):S40-S47,,,,2244,9875401,Rivaroxaban,TRUE,60946,6519,34603510,12151058,725,33468
3369885,265,35043716,10.1177/10760296211073922,2022-01-01,FALSE,Rivaroxaban with Aspirin Versus Aspirin for Peripheral Arterial Disease and Intermittent Claudication. Rationale and Design of the COMPASS CLAUDICATION Trial,"Eduardo Ramacciotti, Leandro Barile Agati, Giuliano Giova Volpiani, Karen Falcão Brito, Camilla Moreira Ribeiro, Valéria Cristina Resende Aguiar, Lorenzo Storino Ramacciotti, Alexia Paganotti, Felipe Menegueti Pereira, Roberto Augusto Caffaro, Alexandre Fioranelli, Rogério Krakauer, Heron Rhydan Saad Rached, Nelson Wolosker, Sonia S Anand, John W Eikelboom, Renato Delascio Lopes",Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,2022 Jan; 28(?):10760296211073922,,,,2244,9875401,Rivaroxaban,TRUE,60946,6519,34603510,12151058,725,33468
3407177,265,35147105,10.1097/md.0000000000028779,2022-02-11,FALSE,Evaluation of efficacy and safety of rivaroxaban combined with aspirin in patients with chronic coronary artery disease: A protocol for systematic review and meta-analysis,"Han Wang, Xiuqi Li, Xingan Wu, Huiting Wu, Gang Xie, Hui Wang",Medicine,2022 Feb; 101(6):e28779,,,,2244,9875401,Rivaroxaban,TRUE,60946,6519,34603510,12151058,725,33468
3421489,265,35183904,10.1016/j.atherosclerosis.2022.02.010,2022-02-11,FALSE,Effect of combining aspirin and rivaroxaban on atherosclerosis in mice,"Steven P Grover, Taylor Coughlin, Salma M Fleifil, Jens J N Posma, Henri H M Spronk, Stefan Heitmeier, A Phillip Owens, Nigel Mackman",Atherosclerosis,2022 Feb; 345(?):7-14,,,,2244,9875401,Rivaroxaban,TRUE,60946,6519,34603510,12151058,725,33468
3230556,265,34964076,10.1208/s12249-021-02192-7,2021-12-28,FALSE,"Solubility Study of Acetylsalicylic Acid in Ethanol + Water Mixtures: Measurement, Mathematical Modeling, and Stability Discussion","Ali Nokhodchi, Taravat Ghafourian, Nour Nashed, Kofi Asare-Addo, Elmira Behboudi, Yasaman Sefid-Sefidehkhan, Aynaz Zarghampour, Elaheh Rahimpour, Abolghasem Jouyban",AAPS PharmSciTech,2021 Dec; 23(1):42,,,,2244,702,Ethanol,TRUE,60946,365514,34603510,12151058,1489,31982
3378019,265,35063628,10.1016/j.anai.2022.01.013,2022-01-18,FALSE,Activation of platelet-adherent basophils in chronic rhinosinusitis with alcohol hypersensitivity,"William Eschenbacher, Margaret Kim, José Mattos, Monica Lawrence, Spencer Payne, Larry Borish","Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",2022 Jan; ?(?):,,,,2244,702,Ethanol,TRUE,60946,365514,34603510,12151058,1489,31982
3438772,265,35229957,10.1111/adb.13140,2022-03-01,FALSE,A dual mechanism fully blocks ethanol relapse: Role of vagal innervation,"María Elena Quintanilla, Fernando Ezquer, Paola Morales, Daniela Santapau, Marcelo Ezquer, Mario Herrera-Marschitz, Yedy Israel",Addiction biology,2022 03; 27(2):e13140,,,,2244,702,Ethanol,TRUE,60946,365514,34603510,12151058,1489,31982
3466171,265,35305615,10.1186/s12906-022-03565-6,2022-03-19,FALSE,Hydro-ethanol extract of Holarrhena floribunda stem bark exhibits anti-anaphylactic and anti-oedematogenic effects in murine models of acute inflammation,"Stephen Antwi, Daniel Oduro-Mensah, David Darko Obiri, Newman Osafo, Aaron Opoku Antwi, Helena Owusu Ansah, Augustine Ocloo, Laud K N-A Okine",BMC complementary medicine and therapies,2022 Mar; 22(1):80,,,,2244,702,Ethanol,TRUE,60946,365514,34603510,12151058,1489,31982
3637672,265,35489181,10.1016/j.drugalcdep.2022.109466,2022-04-16,FALSE,A dual treatment blocks alcohol binge-drinking relapse: Microbiota as a new player,"Fernando Ezquer, María Elena Quintanilla, Paola Morales, Daniela Santapau, José Manuel Munita, Francisco Moya-Flores, Marcelo Ezquer, Mario Herrera-Marschitz, Yedy Israel",Drug and alcohol dependence,2022 Apr; 236(?):109466,,,,2244,702,Ethanol,TRUE,60946,365514,34603510,12151058,1489,31982
4872777,270,32631716,10.1016/j.otsr.2020.04.002,2021-02-01,TRUE,Aspirin versus enoxaparin for the initial prevention of venous thromboembolism following elective arthroplasty of the hip or knee: A systematic review and meta-analysis,"John E Farey, Vincent V G An, Verinder Sidhu, Sascha Karunaratne, Ian A Harris","Orthopaedics & traumatology, surgery & research : OTSR",2021 02; 107(1):102606,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
3835599,265,35997730,10.1001/jama.2022.13416,2022-08-23,FALSE,Effect of Aspirin vs Enoxaparin on Symptomatic Venous Thromboembolism in Patients Undergoing Hip or Knee Arthroplasty: The CRISTAL Randomized Trial,"Verinder S Sidhu, Thu-Lan Kelly, Nicole Pratt, Stephen E Graves, Rachelle Buchbinder, Sam Adie, Kara Cashman, Ilana Ackerman, Durga Bastiras, Roger Brighton, Alexander W R Burns, Beng Hock Chong, Ornella Clavisi, Maggie Cripps, Mark Dekkers, Richard de Steiger, Michael Dixon, Andrew Ellis, Elizabeth C Griffith, David Hale, Amber Hansen, Anthony Harris, Raphael Hau, Mark Horsley, Dugal James, Omar Khorshid, Leonard Kuo, Peter Lewis, David Lieu, Michelle Lorimer, Samuel MacDessi, Peter McCombe, Catherine McDougall, Jonathan Mulford, Justine Maree Naylor, Richard S Page, John Radovanovic, Michael Solomon, Rami Sorial, Peter Summersell, Phong Tran, William L Walter, Steve Webb, Chris Wilson, David Wysocki, Ian A Harris",JAMA,2022 08; 328(8):719-727,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
2921980,260,26438680,10.1136/bcr-2015-211699,2015-10-05,TRUE,Retroperitoneal haematoma associated with enoxaparin use in an elderly woman with chronic kidney disease,"Jean Triscott, Susan Mercer, Peter George Jaminal Tian, Bonnie Dobbs",BMJ case reports,2015 Oct; 2015(?):,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
5472379,260,34039362,10.1186/s12959-021-00290-x,2021-05-26,FALSE,Enoxaparin-induced reactive thrombocytosis: a case report,"Tao Xiang, Ming Cheng",Thrombosis journal,2021 May; 19(1):34,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
5476292,260,34050956,10.1002/phar.2599,2021-07-01,FALSE,"A retrospective analysis of bleeding risk with rivaroxaban, enoxaparin, and aspirin following total joint arthroplasty or revision","Paula J Watts, Michael Kopstein, Weston Harkness, Brendon Cornett, Oliwier Dziadkowiec, M Elizabeth Hicks, Shakib Hassan, Dmitriy Scherbak",Pharmacotherapy,2021 07; 41(7):608-615,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
5507175,260,34130496,10.1177/10600280211024294,2021-06-16,FALSE,Impact of Weight-Band Dosing of Tinzaparin for Venous Thromboembolism Prophylaxis on Persistent Wound Drainage in Adult Patients Undergoing Hip and Knee Arthroplasty,"Cassandra Cooper, Ouida Antle, Jennifer Lowerison, Deonne Dersch-Mills, Ashley Kenny",The Annals of pharmacotherapy,2021 Jun; ?(?):10600280211024294,,,,2244,772,Enoxaparin,TRUE,60946,8861,34603510,12151058,688,30465
5829876,275,34760289,10.1302/2058-5241.6.200120,2021-10-01,TRUE,Prevention of venous thromboembolism with aspirin following knee surgery: A systematic review and meta-analysis,"Stephanie Marrannes, Klaas Victor, Nele Arnout, Tine De Backer, Jan Victor, Thomas Tampere",EFORT open reviews,2021 Oct; 6(10):892-904,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
5806400,270,34692356,10.7759/cureus.18249,2021-09-01,TRUE,Aspirin Compared With Other Anticoagulants for Use as Venous Thromboembolism Prophylaxis in Elective Orthopaedic Hip and Knee Operations: A Narrative Literature Review,"Olatomiwa Olukoya, Joshua Fultang",Cureus,2021 Sep; 13(9):e18249,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
3692569,265,35612866,10.1001/jamacardio.2022.1166,2022-05-25,FALSE,Apixaban or Warfarin and Aspirin or Placebo After Acute Coronary Syndrome or Percutaneous Coronary Intervention in Patients With Atrial Fibrillation and Prior Stroke: A Post Hoc Analysis From the AUGUSTUS Trial,"M Cecilia Bahit, Amit N Vora, Zhuokai Li, Daniel M Wojdyla, Laine Thomas, Shaun G Goodman, Ronald Aronson, J Dedrick Jordan, Brad J Kolls, Keith E Dombrowski, Dragos Vinereanu, Sigrun Halvorsen, Otavio Berwanger, Stephan Windecker, Roxana Mehran, Christopher B Granger, John H Alexander, Renato D Lopes",JAMA cardiology,2022 May; ?(?):,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
4606317,265,31923049,10.1097/fjc.0000000000000795,2020-04-01,TRUE,Direct Oral Anticoagulants and Coronary Artery Disease: The Debacle of the Aspirin Era?,"Álvaro García-Ropero, Ariana P Vargas-Delgado, Carlos G Santos-Gallego, Juan J Badimon",Journal of cardiovascular pharmacology,2020 04; 75(4):269-275,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
1630947,260,23482543,10.1177/0268355512475040,2013-03-01,TRUE,Aspirin and recurrent venous thromboembolism,"P Prandoni, F Noventa, M Milan",Phlebology,2013 Mar; 28 Suppl 1(?):99-104,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
5268115,260,33461308,10.1161/circulationaha.120.051020,2021-03-23,FALSE,Apixaban or Vitamin K Antagonists and Aspirin or Placebo According to Kidney Function in Patients With Atrial Fibrillation After Acute Coronary Syndrome or Percutaneous Coronary Intervention: Insights From the AUGUSTUS Trial,"Ziad Hijazi, John H Alexander, Zhuokai Li, Daniel M Wojdyla, Roxana Mehran, Christopher B Granger, Alexander Parkhomenko, M Cecilia Bahit, Stephan Windecker, Ronald Aronson, Otavio Berwanger, Sigrun Halvorsen, Suzanne de Waha-Thiele, Peter Sinnaeve, Harald Darius, Robert F Storey, Renato D Lopes",Circulation,2021 03; 143(12):1215-1223,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
5374542,260,33765420,10.1016/s1474-4422(21)00044-2,2021-05-01,FALSE,"Aspirin versus anticoagulation in cervical artery dissection (TREAT-CAD): an open-label, randomised, non-inferiority trial","Stefan T Engelter, Christopher Traenka, Henrik Gensicke, Sabine A Schaedelin, Andreas R Luft, Barbara Goeggel Simonetti, Urs Fischer, Patrik Michel, Gaia Sirimarco, Georg Kägi, Jochen Vehoff, Krassen Nedeltchev, Timo Kahles, Lars Kellert, Sverre Rosenbaum, Regina von Rennenberg, Roman Sztajzel, Stephen L Leib, Simon Jung, Jan Gralla, Nicole Bruni, David Seiffge, Katharina Feil, Alexandros A Polymeris, Levke Steiner, Janne Hamann, Leo H Bonati, Alex Brehm, Gian Marco De Marchis, Nils Peters, Christoph Stippich, Christian H Nolte, Hanne Christensen, Susanne Wegener, Marios-Nikos Psychogios, Marcel Arnold, Philippe Lyrer",The Lancet. Neurology,2021 05; 20(5):341-350,,,,2244,5280483,Vitamin K,TRUE,60946,15924,34603510,12151058,743,30231
4845839,270,32559537,10.1016/j.scitotenv.2020.140043,2020-10-20,TRUE,"Toxicity of the Non-Steroidal Anti-Inflammatory Drugs (NSAIDs) acetylsalicylic acid, paracetamol, diclofenac, ibuprofen and naproxen towards freshwater invertebrates: A review",Marco Parolini,The Science of the total environment,2020 Oct; 740(?):140043,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
261000,265,29417856,10.1080/00325481.2018.1429793,2018-03-01,TRUE,Gastrointestinal safety and tolerability of oral non-aspirin over-the-counter analgesics,"Nicholas Moore, James M Scheiman",Postgraduate medicine,2018 Mar; 130(2):188-199,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
5618100,265,34182020,10.1016/j.cjca.2021.06.014,2021-11-01,FALSE,Recategorization of Non-Aspirin Nonsteroidal Anti-inflammatory Drugs According to Clinical Relevance: Abandoning the Traditional NSAID Terminology,"Kasper Bonnesen, Morten Schmidt",The Canadian journal of cardiology,2021 11; 37(11):1705-1707,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
1541213,260,23238666,10.1160/th12-07-0532,2013-05-01,TRUE,High on treatment platelet reactivity against aspirin by non-steroidal anti-inflammatory drugs--pharmacological mechanisms and clinical relevance,"T Hohlfeld, A Saxena, K Schrör",Thrombosis and haemostasis,2013 May; 109(5):825-33,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
2682845,260,25784216,10.1111/bcp.12628,2015-09-01,TRUE,"Effects of food on pharmacokinetics of immediate release oral formulations of aspirin, dipyrone, paracetamol and NSAIDs - a systematic review","Robert Andrew Moore, Sheena Derry, Philip J Wiffen, Sebastian Straube",British journal of clinical pharmacology,2015 Sep; 80(3):381-8,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
5046513,260,32853301,10.1039/d0ay01332c,2020-09-28,FALSE,"A banana peel/silicon glue coated stir bar for extraction of aspirin, diclofenac, ibuprofen and mefenamic acid followed by high performance liquid chromatography-UV detection","Zahra Jafari, Mohammad Reza Hadjmohammadi",Analytical methods : advancing methods and applications,2020 09; 12(36):4429-4437,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
5695534,260,34393436,10.6026/97320630017192,2021-01-01,FALSE,Identification of aspirin and diclofenac binding proteins in the red complex pathogens,"Geethika Babu, Veeraraghavan Vishnu Priya, Pothapur Keshaav Krishnaa, Rengasamy Gayathri, Jayaseelan Vijayashree Priyadharsini",Bioinformation,2021; 17(1):192-199,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
3462539,175,35295217,10.3389/ftox.2022.835360,2022-01-01,TRUE,Using Experimental Models to Decipher the Effects of Acetaminophen and NSAIDs on Reproductive Development and Health,"Brigitte Boizet-Bonhoure, Stéphanie Déjardin, Moïra Rossitto, Francis Poulat, Pascal Philibert",Frontiers in toxicology,2022; 4(?):835360,,,,2244,3033,Diclofenac,TRUE,60946,11149,34603510,12151058,684,29325
